employee_id,department,employment_year,pension_plan,monthly_salary_sek,working_ratio,training_hours_2024,overtime_hours_2024
580,Logistics,2003,1,39549.77,0.8,11,3
581,R&D,2003,1,45729.06,0.8,9,11
582,IT,2003,1,34616.56,0.9,19,16
583,Logistics,2003,1,43325.41,0.9,20,14
584,Marketing,2003,1,37661.53,0.75,10,4
585,R&D,2003,1,34077.81,0.75,12,14
586,Logistics,2003,1,32687.57,0.8,11,11
587,Finance,2003,1,49577.18,0.85,20,20
588,Finance,2003,1,31218.49,1.0,19,4
589,Finance,2003,1,38250.92,1.0,2,3
590,HR,2003,1,40622.06,0.85,11,4
591,Finance,2003,1,45500.6,0.8,0,0
592,Procurement,2003,1,40316.94,0.75,8,5
593,Procurement,2003,1,45522.09,0.85,10,0
594,Procurement,2003,1,46949.46,0.85,2,1
595,Logistics,2003,1,41669.74,0.9,12,13
596,HR,2003,1,35403.73,0.85,15,8
597,Support,2003,1,46477.61,0.8,9,11
598,Logistics,2003,1,42400.12,1.0,18,13
599,Procurement,2003,1,41434.34,1.0,13,11
600,Finance,2003,1,35129.33,0.8,19,14
601,Sales,2003,1,36603.27,0.85,12,1
602,Marketing,2003,1,41640.11,0.85,10,10
603,Logistics,2003,1,40122.43,0.9,16,12
604,Operations,2003,1,42792.17,0.85,20,13
605,Procurement,2003,1,37458.49,0.8,20,6
606,Operations,2003,1,40963.5,1.0,14,11
607,IT,2003,1,41603.23,0.75,20,6
608,Marketing,2003,1,31083.35,0.85,15,19
609,Logistics,2003,1,48755.73,0.9,8,17
610,Sales,2003,1,42698.35,0.75,19,5
611,Support,2003,1,31775.02,1.0,16,10
612,Operations,2003,1,33757.75,0.8,5,16
613,HR,2003,1,45427.33,0.9,8,13
614,Logistics,2003,1,34849.65,0.75,7,2
615,Operations,2003,1,49537.56,0.8,5,13
616,Operations,2003,1,37803.21,0.85,4,17
617,HR,2003,1,46056.2,0.8,3,18
618,Operations,2003,1,46373.8,0.85,0,9
619,HR,2003,1,31011.18,0.9,1,5
620,Marketing,2003,1,42230.83,1.0,8,7
621,IT,2003,1,42111.83,0.8,12,11
622,HR,2003,1,46970.45,0.8,3,5
623,HR,2003,1,41075.7,0.85,19,4
624,Operations,2003,1,38096.27,0.85,3,8
625,HR,2003,1,44437.02,0.85,7,0
626,HR,2003,1,31298.38,1.0,9,3
627,HR,2003,1,33617.47,0.85,10,4
628,Logistics,2003,1,43901.89,1.0,13,19
629,Logistics,2003,1,47646.36,0.9,15,4
630,Finance,2003,1,46589.66,0.9,7,3
631,Procurement,2003,1,47396.15,0.75,17,12
632,IT,2003,1,46206.03,0.75,20,9
633,Marketing,2003,1,45635.53,0.9,13,19
634,IT,2003,1,46006.21,0.9,10,9
635,Support,2003,1,48543.01,1.0,2,8
636,IT,2003,1,38531.77,0.9,18,3
637,HR,2003,1,48941.34,0.9,2,11
638,Finance,2003,1,38679.29,0.8,19,15
639,Marketing,2003,1,37460.14,0.75,10,13
640,Operations,2003,1,31385.08,0.75,2,0
641,Finance,2003,1,30048.17,0.85,20,0
642,Marketing,2003,1,42584.69,1.0,14,10
643,Finance,2003,1,34014.89,1.0,12,3
644,R&D,2003,1,38236.33,0.85,18,1
645,Sales,2003,1,31278.45,0.75,15,13
646,Logistics,2003,1,45962.82,0.9,9,16
647,Finance,2003,1,31015.51,1.0,5,20
648,Operations,2003,1,33295.51,0.8,5,5
649,R&D,2003,1,33876.24,0.85,4,5
650,Logistics,2003,1,43116.72,0.85,14,20
651,Finance,2003,1,38045.34,0.8,19,0
652,Procurement,2003,1,40492.49,1.0,11,20
653,Marketing,2003,1,34126.39,0.85,11,0
654,Finance,2003,1,42721.54,0.9,1,18
655,Operations,2003,1,34565.48,0.85,2,13
656,Sales,2003,1,30973.22,1.0,1,14
657,Procurement,2003,1,43601.25,0.9,11,13
658,R&D,2003,1,46831.08,0.8,5,18
659,Procurement,2003,1,30136.93,1.0,20,5
660,Sales,2003,1,30659.43,1.0,13,19
661,HR,2003,1,31082.0,1.0,10,10
662,Support,2003,1,34474.65,0.85,3,6
663,Procurement,2003,1,49724.11,0.75,7,11
664,Procurement,2003,1,33404.31,0.75,14,19
665,Logistics,2003,1,43044.14,0.8,4,17
666,HR,2003,1,33317.55,1.0,6,19
667,R&D,2003,1,32180.03,0.85,14,13
668,Logistics,2003,1,41687.39,0.8,4,14
669,Logistics,2003,1,49274.6,0.75,15,10
670,HR,2003,1,49811.16,0.75,3,12
671,Procurement,2003,1,45176.2,0.85,11,9
672,R&D,2003,1,36697.9,0.8,13,14
673,HR,2003,1,35542.11,1.0,19,17
674,Finance,2003,1,44202.37,0.9,10,14
675,IT,2003,1,33155.29,0.8,2,12
676,Logistics,2003,1,30039.06,0.75,0,7
677,Support,2003,1,45601.95,0.85,13,6
678,Finance,2003,1,37945.27,0.85,17,3
679,Procurement,2003,1,48199.16,0.8,14,11
680,Logistics,2003,1,49397.68,0.75,14,0
681,IT,2003,1,47682.85,0.9,4,14
682,IT,2003,1,34321.29,0.75,3,9
683,R&D,2003,1,41313.73,1.0,16,2
684,Finance,2003,1,31741.03,0.8,8,19
685,Logistics,2003,1,37090.08,0.8,10,16
686,Sales,2003,1,44762.47,0.9,0,2
687,Operations,2003,1,37507.68,0.75,13,4
688,IT,2003,1,35084.52,0.75,7,18
689,IT,2003,1,35536.73,1.0,11,14
690,Operations,2003,1,41058.58,0.75,4,17
691,R&D,2003,1,46078.03,0.8,18,12
692,Procurement,2003,1,48117.07,0.9,9,0
693,Procurement,2003,1,36291.13,0.9,1,7
694,R&D,2003,1,37008.37,1.0,5,9
695,Marketing,2003,1,42106.25,0.85,12,1
696,Operations,2003,1,46584.01,0.8,14,9
697,Finance,2003,1,48115.8,0.8,12,8
698,R&D,2003,1,30933.51,0.85,9,3
699,Procurement,2003,1,36432.48,0.85,5,6
700,R&D,2003,1,45151.7,0.9,18,9
701,Sales,2003,1,31102.69,0.75,16,7
702,IT,2003,1,45283.15,1.0,16,8
703,Logistics,2003,1,31466.92,0.85,16,11
704,R&D,2003,1,48692.77,0.85,8,6
705,HR,2003,1,33130.77,0.85,1,2
706,Operations,2003,1,38515.91,0.75,3,4
707,Marketing,2003,1,35914.01,0.8,6,8
708,R&D,2003,1,32680.37,1.0,6,8
709,Finance,2003,1,32142.26,0.75,10,4
710,IT,2003,1,47921.73,1.0,1,10
711,Logistics,2003,1,46093.97,1.0,10,2
712,IT,2003,1,45189.78,0.85,20,9
713,Marketing,2003,1,35710.62,0.85,1,0
714,Marketing,2003,1,32815.14,0.75,19,9
715,Operations,2003,1,30502.48,0.9,20,15
716,Marketing,2003,1,47315.27,1.0,14,18
717,Marketing,2003,1,35157.29,0.9,15,18
718,Finance,2003,1,47420.44,0.85,16,6
719,Support,2003,1,49004.86,1.0,20,14
720,Sales,2003,1,31517.13,0.75,7,13
721,Procurement,2003,1,39646.53,0.85,9,17
722,Operations,2003,1,38485.65,0.75,5,4
723,Procurement,2003,1,32415.6,0.85,14,7
724,Procurement,2003,1,36365.02,0.75,13,6
725,Support,2003,1,48486.38,0.9,3,17
726,Finance,2003,1,40703.76,0.75,13,16
727,HR,2003,1,35062.78,0.9,17,8
728,Logistics,2003,1,42701.38,0.8,17,0
729,R&D,2003,1,38443.38,0.9,11,4
730,Marketing,2003,1,30268.44,1.0,20,6
731,Finance,2003,1,47288.9,0.75,13,16
732,Operations,2003,1,48585.28,0.75,11,8
733,Marketing,2003,1,42214.11,1.0,1,4
734,Procurement,2003,1,47236.85,0.8,14,9
735,Marketing,2003,1,39823.27,0.8,3,16
736,Procurement,2003,1,38080.06,1.0,13,16
737,HR,2003,1,30887.65,1.0,16,12
738,HR,2003,1,41861.0,0.75,8,8
739,Support,2003,1,36953.29,1.0,7,18
740,R&D,2003,1,43384.17,0.75,8,19
741,Procurement,2003,1,47581.87,0.9,5,10
742,Finance,2003,1,49252.63,0.85,19,7
743,Support,2003,1,39501.67,0.8,14,18
744,R&D,2003,1,44876.02,0.9,10,12
745,HR,2003,1,39673.57,0.9,9,4
746,Procurement,2003,1,32616.02,0.8,15,1
747,R&D,2003,1,43145.52,0.85,14,7
748,Marketing,2003,1,31369.65,0.8,2,7
749,HR,2003,1,47333.87,0.8,9,11
750,Logistics,2003,1,33194.05,0.85,14,18
751,Support,2003,1,32487.62,1.0,12,8
752,HR,2003,1,44125.0,0.8,18,7
753,IT,2003,1,49240.64,0.8,13,18
754,Sales,2003,1,31116.26,0.8,5,12
755,Logistics,2003,1,46821.17,0.8,2,5
756,IT,2003,1,43617.95,1.0,14,10
757,Marketing,2003,1,40928.24,0.85,17,2
758,Sales,2003,1,38848.62,0.9,0,17
759,IT,2003,1,45145.9,0.9,10,1
760,HR,2003,1,37690.38,0.85,12,11
761,HR,2003,1,43088.56,0.75,0,10
762,Procurement,2003,1,45848.94,1.0,10,1
763,HR,2003,1,30672.49,0.85,14,20
764,Support,2003,1,34936.5,1.0,13,10
765,Marketing,2003,1,35717.26,1.0,3,0
766,Operations,2003,1,31356.48,0.9,8,11
767,R&D,2003,1,38946.15,0.9,9,13
768,Procurement,2003,1,31438.08,0.85,20,15
769,Finance,2003,1,48863.06,0.75,7,5
770,Logistics,2003,1,40860.01,0.75,5,6
771,IT,2003,1,47361.27,0.8,19,12
772,R&D,2003,1,37060.21,0.8,2,9
773,HR,2003,1,39090.43,0.85,17,4
774,R&D,2003,1,45144.0,0.8,15,11
775,Logistics,2003,1,46405.5,1.0,12,16
776,Logistics,2003,1,38994.03,1.0,11,3
777,Finance,2003,1,30241.76,0.75,17,5
778,Sales,2003,1,48041.93,0.85,17,20
779,R&D,2003,1,32622.53,0.75,20,19
780,R&D,2003,1,49196.17,0.75,8,6
781,IT,2003,1,41884.83,0.85,15,10
782,Operations,2003,1,34910.75,0.9,10,1
783,Support,2003,1,33829.29,0.75,11,0
784,Support,2003,1,31460.43,1.0,7,18
785,R&D,2003,1,43329.12,1.0,15,16
786,Operations,2003,1,37662.2,0.9,10,18
787,HR,2003,1,46109.15,0.85,2,2
788,IT,2003,1,45169.78,0.85,13,18
789,Procurement,2003,1,45177.76,0.8,2,13
790,Support,2003,1,42460.55,0.9,18,2
791,HR,2003,1,36258.48,0.85,4,20
792,IT,2003,1,32938.7,0.85,6,2
793,IT,2003,1,32020.98,1.0,19,20
794,Finance,2003,1,33970.07,0.8,7,13
795,Finance,2003,1,45246.14,0.9,18,20
796,Support,2003,1,48443.16,0.9,2,4
797,Logistics,2003,1,39477.33,1.0,0,18
798,Finance,2003,1,36241.99,0.8,1,0
799,R&D,2003,1,30628.13,0.75,14,7
800,IT,2003,1,46259.72,0.8,20,1
801,IT,2004,1,32286.04,1.0,17,8
802,Procurement,2004,1,39544.09,0.85,2,7
803,IT,2004,1,31132.09,0.75,13,13
804,IT,2004,1,37445.14,0.8,15,14
805,Sales,2004,1,41811.34,0.75,19,15
806,R&D,2004,1,43231.9,0.75,11,18
807,Logistics,2004,1,39942.21,0.8,13,7
808,R&D,2004,1,41326.45,0.9,5,2
809,Sales,2004,1,49897.95,0.8,18,0
810,Operations,2004,1,49208.92,0.75,8,17
811,HR,2004,1,32712.01,0.8,19,19
812,Procurement,2004,1,48343.42,1.0,5,18
813,Finance,2004,1,36665.29,0.85,15,17
814,R&D,2004,1,37457.28,0.9,19,19
815,Logistics,2004,1,34724.74,1.0,0,9
816,Finance,2004,1,48791.69,1.0,13,19
817,HR,2004,1,45175.04,0.75,3,15
818,Operations,2004,1,33498.78,0.85,20,11
819,Marketing,2004,1,43399.96,0.85,9,0
820,Procurement,2004,1,49351.19,0.8,18,14
821,Finance,2004,1,45739.93,0.85,10,5
822,R&D,2004,1,47476.56,1.0,19,7
823,Operations,2004,1,43859.44,0.9,19,13
824,HR,2004,1,37606.53,0.85,20,18
825,Marketing,2004,1,44377.11,1.0,10,7
826,Marketing,2004,1,45041.69,0.85,11,14
827,Support,2004,1,40398.33,0.9,2,19
828,Sales,2004,1,38920.68,0.8,8,1
829,Finance,2004,1,42345.47,0.85,17,11
830,Procurement,2004,1,37399.87,0.9,2,4
831,Sales,2004,1,36188.69,0.9,17,9
832,Marketing,2004,1,43862.57,0.8,6,8
833,Logistics,2004,1,38428.61,1.0,20,7
834,Sales,2004,1,48287.04,1.0,20,5
835,Sales,2004,1,32335.86,0.75,17,9
836,IT,2004,1,36423.17,1.0,18,7
837,HR,2004,1,33779.53,0.75,16,7
838,Sales,2004,1,42171.33,1.0,17,2
839,Operations,2004,1,34368.48,1.0,3,13
840,Logistics,2004,1,37613.83,0.9,12,14
841,R&D,2004,1,49659.73,0.9,5,1
842,Marketing,2004,1,32208.56,0.85,14,16
843,R&D,2004,1,47614.22,0.8,4,19
844,Sales,2004,1,46338.43,0.9,12,17
845,Operations,2004,1,42289.17,0.9,18,17
846,Procurement,2004,1,48285.64,0.8,1,7
847,R&D,2004,1,34262.73,0.75,14,10
848,Logistics,2004,1,45503.25,1.0,8,13
849,Sales,2004,1,47682.87,0.75,1,13
850,Procurement,2004,1,45586.62,0.75,16,13
851,Procurement,2004,1,33473.64,0.9,14,13
852,IT,2004,1,31221.85,0.85,4,10
853,Marketing,2004,1,41342.89,1.0,15,10
854,Operations,2004,1,38665.25,0.75,15,10
855,Finance,2004,1,43954.3,0.75,19,9
856,Support,2004,1,33212.64,0.85,13,17
857,HR,2004,1,30556.24,0.9,4,6
858,Support,2004,1,40201.05,0.9,11,7
859,Support,2004,1,40833.69,0.85,9,10
860,Logistics,2004,1,38453.27,0.85,9,13
861,Support,2004,1,38291.23,1.0,20,4
862,Support,2004,1,32263.62,0.8,19,3
863,HR,2004,1,44311.99,0.85,18,12
864,Operations,2004,1,40552.95,0.9,19,12
865,Logistics,2004,1,31794.77,0.85,19,18
866,Marketing,2004,1,43667.75,0.8,10,1
867,Procurement,2004,1,43394.99,0.85,16,6
868,Logistics,2004,1,43081.51,0.9,9,9
869,Support,2004,1,41695.0,1.0,2,4
870,HR,2004,1,41574.06,0.75,4,17
871,Sales,2004,1,32484.92,0.85,7,16
872,Procurement,2004,1,45451.11,0.8,0,5
873,IT,2004,1,30049.51,0.9,13,3
874,Sales,2004,1,46470.61,0.8,19,12
875,Sales,2004,1,36686.32,0.75,1,6
876,Support,2004,1,47020.27,1.0,13,13
877,Logistics,2004,1,41448.82,0.85,10,16
878,Procurement,2004,1,40797.42,0.75,4,6
879,Sales,2004,1,34172.58,0.85,11,4
880,R&D,2004,1,47425.3,0.75,1,19
881,Marketing,2004,1,46893.07,0.9,17,7
882,Support,2004,1,35849.95,0.8,17,18
883,Logistics,2004,1,35741.91,0.9,4,2
884,Marketing,2004,1,36399.79,0.85,20,11
885,Support,2004,1,32686.45,0.85,20,1
886,Sales,2004,1,41105.2,0.9,17,4
887,Marketing,2004,1,39157.6,0.9,11,3
888,Marketing,2004,1,30103.31,0.8,2,10
889,Marketing,2004,1,35331.89,0.85,8,1
890,Operations,2004,1,39869.57,1.0,17,0
891,Marketing,2004,1,40315.51,0.75,12,20
892,R&D,2004,1,31641.97,0.75,4,17
893,Finance,2004,1,48632.97,0.75,20,14
894,Sales,2004,1,43508.4,0.8,10,13
895,Procurement,2004,1,49281.01,0.8,12,8
896,Sales,2004,1,47732.69,0.85,18,6
897,Logistics,2004,1,44525.82,0.9,10,15
898,R&D,2004,1,44077.92,0.9,15,2
899,Support,2004,1,31766.77,0.9,16,5
900,Support,2004,1,31851.91,0.75,11,4
901,Finance,2004,1,37885.18,1.0,17,17
902,Finance,2004,1,34759.56,1.0,1,20
903,Procurement,2004,1,41485.14,1.0,12,19
904,HR,2004,1,40779.72,0.9,3,19
905,R&D,2004,1,41284.23,1.0,5,0
906,Support,2004,1,41393.99,0.85,17,11
907,HR,2004,1,49993.36,0.75,10,2
908,R&D,2004,1,39082.38,0.85,1,1
909,Marketing,2004,1,32544.11,0.75,1,19
910,Operations,2004,1,33280.56,0.9,2,7
911,Operations,2004,1,44835.29,0.85,19,11
912,Logistics,2004,1,34695.18,0.8,5,10
913,Finance,2004,1,37457.32,0.8,12,17
914,Procurement,2004,1,31160.38,0.85,8,5
915,Finance,2004,1,37938.62,0.85,11,15
916,R&D,2004,1,34082.14,1.0,19,20
917,HR,2004,1,42063.59,0.9,11,18
918,IT,2004,1,41573.08,0.9,17,16
919,Finance,2004,1,47183.87,1.0,0,3
920,Support,2004,1,38642.32,0.8,14,17
921,Procurement,2004,1,31247.21,0.9,1,3
922,Procurement,2004,1,42233.95,0.85,6,13
923,HR,2004,1,46006.71,0.9,20,17
924,Finance,2004,1,40273.92,0.75,5,0
925,R&D,2004,1,36925.81,0.85,9,1
926,Support,2004,1,41537.49,1.0,14,19
927,Finance,2004,1,33594.88,0.8,15,8
928,Support,2004,1,38484.04,0.9,4,1
929,Sales,2004,1,47622.6,0.85,10,14
930,Support,2004,1,44977.54,0.8,14,9
931,Procurement,2004,1,43404.43,0.75,20,7
932,Procurement,2004,1,30482.2,0.85,18,19
933,R&D,2004,1,46975.32,0.9,4,18
934,Support,2004,1,30756.08,0.85,2,18
935,Marketing,2004,1,44506.69,0.8,17,15
936,Finance,2004,1,43625.15,0.85,4,7
937,HR,2004,1,42267.97,0.85,8,4
938,Support,2004,1,35830.11,0.9,8,18
939,Sales,2004,1,46394.95,0.8,8,13
940,Support,2004,1,42576.18,0.9,12,9
941,Logistics,2004,1,40813.31,1.0,11,7
942,Procurement,2004,1,46979.23,1.0,18,14
943,Procurement,2004,1,45845.51,0.8,18,2
944,Sales,2004,1,41297.06,0.85,18,17
945,IT,2004,1,32563.8,0.9,3,8
946,Support,2004,1,34122.79,0.75,17,1
947,Operations,2004,1,44245.92,0.8,3,20
948,Support,2004,1,35756.46,0.75,16,20
949,IT,2004,1,38854.29,1.0,12,10
950,Finance,2004,1,35444.85,1.0,8,8
951,Sales,2004,1,37823.11,0.85,4,13
952,Operations,2004,1,46298.7,0.9,13,14
953,Sales,2004,1,45821.47,0.8,11,18
954,Operations,2004,1,37071.31,1.0,16,4
955,Procurement,2004,1,39125.31,1.0,2,16
956,Procurement,2004,1,34347.49,0.9,7,5
957,Procurement,2004,1,47015.33,0.9,10,18
958,Support,2004,1,49695.04,1.0,20,12
959,IT,2004,1,33529.08,0.8,16,0
960,Logistics,2004,1,48918.73,0.9,20,2
961,HR,2004,1,36234.89,0.8,0,18
962,R&D,2004,1,38321.9,0.85,8,11
963,Finance,2004,1,46988.0,1.0,0,9
964,HR,2004,1,38118.74,0.75,0,5
965,IT,2004,1,36905.31,0.75,1,10
966,Operations,2004,1,31855.72,0.85,11,8
967,Logistics,2004,1,41467.57,0.9,4,1
968,Procurement,2004,1,42678.47,0.9,7,10
969,IT,2004,1,40561.94,0.85,7,8
970,Support,2004,1,30804.06,0.9,7,5
971,Procurement,2004,1,35099.4,0.9,15,2
972,Logistics,2004,1,31473.28,0.8,11,7
973,Procurement,2004,1,43630.12,0.8,3,8
974,Sales,2004,1,46293.91,1.0,18,20
975,Operations,2004,1,40365.98,1.0,2,14
976,IT,2004,1,45302.23,0.85,2,14
977,HR,2004,1,39438.35,0.85,19,8
978,Support,2004,1,30807.47,0.8,11,4
979,Logistics,2004,1,49142.84,1.0,9,12
980,Logistics,2004,1,49370.28,0.8,3,20
981,R&D,2004,1,39525.04,0.8,4,6
982,IT,2004,1,37458.44,1.0,9,19
983,Operations,2004,1,35223.02,1.0,4,19
984,Logistics,2004,1,36714.04,0.85,16,4
985,Procurement,2004,1,45864.78,1.0,14,9
986,Sales,2004,1,47491.42,0.75,17,10
987,HR,2004,1,40017.96,0.8,0,19
988,Operations,2004,1,39653.74,0.8,8,9
989,Sales,2004,1,49851.53,0.9,8,18
990,IT,2004,1,32946.31,1.0,18,18
991,Marketing,2004,1,42056.17,0.9,20,20
992,IT,2004,1,33023.75,0.8,19,15
993,Sales,2004,1,46402.53,1.0,9,16
994,HR,2004,1,42794.78,0.9,7,14
995,IT,2004,1,49949.37,0.9,5,13
996,Operations,2004,1,41630.42,0.9,14,5
997,Support,2004,1,46514.38,0.8,17,6
998,Support,2004,1,37115.84,1.0,5,16
999,Logistics,2004,1,33646.45,0.8,3,1
1000,Sales,2004,1,49878.21,0.85,15,1
1001,Finance,2004,1,33697.27,1.0,5,17
1002,R&D,2004,1,35694.86,0.85,18,16
1003,Logistics,2004,1,49488.55,0.85,0,17
1004,Marketing,2004,1,38515.32,0.8,5,12
1005,Support,2004,1,44246.94,1.0,16,18
1006,Support,2004,1,40128.54,0.9,17,6
1007,HR,2004,1,46924.58,1.0,1,5
1008,Operations,2004,1,46950.97,1.0,1,16
1009,Marketing,2004,1,32321.25,1.0,18,8
1010,HR,2004,1,34196.92,0.9,3,11
1011,R&D,2004,1,46285.66,0.75,8,8
1012,IT,2004,1,41660.18,0.85,9,3
1013,Marketing,2004,1,39515.65,0.9,1,10
1014,Logistics,2004,1,32690.04,0.75,14,1
1015,Support,2004,1,48267.46,0.75,19,5
1016,Logistics,2004,1,40185.07,0.9,15,13
1017,Operations,2004,1,34600.89,0.8,11,7
1018,Operations,2004,1,47182.88,0.75,1,20
1019,R&D,2004,1,36120.1,0.85,10,15
1020,HR,2004,1,31683.79,1.0,2,8
1021,HR,2004,1,35584.54,0.9,0,3
1022,Support,2004,1,30273.78,0.75,4,7
1023,Finance,2004,1,42995.7,1.0,19,18
1024,Marketing,2004,1,32551.77,0.8,4,12
1025,R&D,2004,1,46169.35,0.9,8,3
1026,Finance,2004,1,44519.17,1.0,3,7
1027,R&D,2004,1,38170.85,0.85,6,0
1028,Finance,2004,1,49580.55,0.8,15,12
1029,Logistics,2004,1,47309.65,0.85,11,17
1030,Operations,2004,1,39205.47,0.85,8,19
1031,IT,2004,1,37143.35,0.9,6,17
1032,Marketing,2004,1,48431.91,1.0,15,1
1033,IT,2004,1,49241.8,0.8,0,4
1034,Support,2004,1,46598.1,0.85,15,5
1035,Operations,2004,1,35389.06,0.8,4,5
1036,Operations,2004,1,35238.25,0.9,6,4
1037,Logistics,2004,1,38532.02,0.8,8,18
1038,Support,2004,1,32721.0,0.8,13,12
1039,R&D,2004,1,43300.24,0.75,3,7
1040,HR,2004,1,43269.88,0.9,9,13
1041,HR,2004,1,38265.44,0.85,6,2
1042,Sales,2004,1,48025.64,0.8,0,12
1043,Support,2004,1,37670.99,1.0,3,3
1044,Marketing,2004,1,36259.99,0.85,1,8
1045,Logistics,2004,1,41943.63,0.9,5,16
1046,HR,2004,1,46446.88,0.9,6,18
1047,Sales,2004,1,49517.25,0.8,7,4
1048,IT,2004,1,30542.15,0.85,20,11
1049,Finance,2004,1,31280.19,0.85,1,14
1050,Support,2004,1,37963.41,0.9,4,8
1051,Marketing,2004,1,46025.55,0.85,18,14
1052,HR,2004,1,38832.56,0.9,10,15
1053,Marketing,2004,1,44275.24,0.85,16,18
1054,R&D,2004,1,32636.0,0.9,17,0
1055,Operations,2004,1,39001.7,1.0,17,16
1056,Logistics,2004,1,37104.4,0.75,13,5
1057,Logistics,2004,1,32405.55,1.0,18,5
1058,IT,2004,1,46689.76,0.75,18,18
1059,Logistics,2004,1,34737.95,1.0,10,10
1060,Finance,2004,1,31773.82,1.0,0,7
1061,Logistics,2004,1,44232.76,1.0,7,7
1062,Finance,2004,1,32696.96,0.9,5,8
1063,Support,2004,1,38895.52,0.8,6,8
1064,Procurement,2004,1,46816.61,0.9,8,0
1065,Sales,2004,1,48400.97,1.0,2,13
1066,HR,2004,1,39838.79,0.85,4,18
1067,HR,2004,1,43871.76,0.75,11,4
1068,Support,2004,1,41715.37,1.0,15,20
1069,Marketing,2004,1,41823.87,0.85,1,20
1070,Procurement,2004,1,34391.38,1.0,12,12
1071,Logistics,2004,1,35556.01,0.8,10,20
1072,Operations,2004,1,33576.06,0.85,6,0
1073,HR,2004,1,45685.4,0.75,12,0
1074,Operations,2004,1,43063.33,0.75,11,1
1075,HR,2004,1,48639.49,1.0,13,17
1076,IT,2004,1,39760.16,1.0,2,3
1077,Marketing,2004,1,49573.67,0.9,1,3
1078,Marketing,2004,1,32617.2,0.75,14,12
1079,Procurement,2004,1,34245.02,0.8,7,2
1080,Sales,2004,1,40191.32,0.75,3,17
1081,HR,2004,1,37456.23,0.9,9,9
1082,R&D,2004,1,32679.97,0.8,14,1
1083,HR,2004,1,49322.8,0.8,10,13
1084,Operations,2004,1,40096.23,1.0,9,1
1085,HR,2004,1,45490.41,0.9,1,10
1086,Operations,2004,1,49657.31,1.0,14,9
1087,Logistics,2004,1,47579.44,0.85,6,7
1088,Finance,2004,1,45858.89,1.0,19,18
1089,Finance,2004,1,47716.04,0.9,15,8
1090,Support,2004,1,46893.14,0.85,17,14
1091,Procurement,2004,1,41920.91,1.0,10,0
1092,IT,2004,1,36312.73,0.75,9,15
1093,HR,2004,1,46117.91,0.75,18,9
1094,IT,2004,1,47968.3,0.75,20,3
1095,Procurement,2004,1,42482.12,1.0,19,4
1096,Logistics,2004,1,38372.99,1.0,9,18
1097,Marketing,2004,1,43956.76,0.9,15,19
1098,R&D,2004,1,30135.27,0.85,0,17
1099,Sales,2004,1,34861.21,1.0,7,5
1100,Marketing,2004,1,44692.79,1.0,10,17
1101,R&D,2004,1,35552.21,0.8,17,10
1102,Marketing,2004,1,44533.06,0.9,0,19
1103,Finance,2004,1,38421.68,1.0,1,13
1104,Procurement,2004,1,41283.76,1.0,15,5
1105,Operations,2004,1,38349.51,0.8,7,14
1106,R&D,2004,1,31046.21,1.0,15,4
1107,Support,2004,1,41035.79,0.9,14,2
1108,Sales,2004,1,37909.83,0.9,7,3
1109,Finance,2004,1,45300.09,0.85,16,16
1110,R&D,2004,1,48931.92,0.75,7,9
1111,Logistics,2004,1,44592.13,0.75,9,16
1112,Procurement,2004,1,34351.12,0.9,14,19
1113,Finance,2004,1,40093.82,0.75,19,2
1114,Operations,2004,1,46037.5,0.8,2,20
1115,R&D,2004,1,43573.21,0.75,17,17
1116,IT,2004,1,42438.02,0.85,18,20
1117,Sales,2004,1,30718.43,0.9,15,4
1118,Logistics,2004,1,45523.1,0.9,12,2
1119,Sales,2004,1,42123.45,1.0,13,17
1120,Finance,2004,1,49945.46,1.0,8,4
1121,Operations,2004,1,35777.48,1.0,0,3
1122,Operations,2004,1,43813.57,0.75,3,8
1123,Sales,2004,1,47538.59,1.0,16,16
1124,Marketing,2004,1,46682.03,0.85,1,3
1125,Logistics,2004,1,40372.7,1.0,19,20
1126,Finance,2004,1,46676.57,1.0,16,11
1127,Procurement,2004,1,32081.16,0.85,19,0
1128,Finance,2004,1,35022.26,1.0,20,13
1129,HR,2004,1,42259.0,0.8,9,7
1130,Sales,2004,1,47428.75,0.75,7,17
1131,Finance,2004,1,31469.3,0.85,2,19
1132,Sales,2004,1,46154.25,0.8,0,12
1133,Operations,2004,1,41296.35,0.85,15,11
1134,Marketing,2004,1,30684.13,0.85,1,18
1135,Operations,2004,1,34689.28,0.75,19,9
1136,Operations,2004,1,40993.15,1.0,19,6
1137,IT,2004,1,49720.23,0.9,10,9
1138,Support,2004,1,34195.9,0.85,16,6
1139,Support,2004,1,43003.53,0.8,6,16
1140,Sales,2004,1,46997.08,1.0,0,17
1141,Operations,2004,1,41715.76,0.9,16,9
1142,HR,2004,1,44503.6,0.75,3,2
1143,Logistics,2004,1,35559.53,0.75,13,9
1144,Marketing,2004,1,35670.37,0.85,7,11
1145,Finance,2004,1,32343.31,0.75,19,12
1146,IT,2004,1,34459.72,0.75,5,2
1147,Finance,2004,1,39690.98,0.8,17,10
1148,Support,2004,1,30113.32,1.0,0,11
1149,Support,2004,1,42294.41,0.9,2,3
1150,Logistics,2004,1,43273.3,1.0,3,12
1151,Procurement,2004,1,33738.73,0.9,1,3
1152,IT,2004,1,34870.89,0.9,14,8
1153,Marketing,2004,1,45882.43,1.0,4,5
