id,googleTopic,week_id,value
frozen-yogurt,/m/020b3f,2015-11,48
frozen-yogurt,/m/020b3f,2015-12,40
frozen-yogurt,/m/020b3f,2015-13,47
frozen-yogurt,/m/020b3f,2015-14,45
frozen-yogurt,/m/020b3f,2015-15,53
frozen-yogurt,/m/020b3f,2015-16,49
frozen-yogurt,/m/020b3f,2015-17,55
frozen-yogurt,/m/020b3f,2015-18,51
frozen-yogurt,/m/020b3f,2015-19,56
frozen-yogurt,/m/020b3f,2015-20,56
frozen-yogurt,/m/020b3f,2015-21,63
frozen-yogurt,/m/020b3f,2015-22,57
frozen-yogurt,/m/020b3f,2015-23,68
frozen-yogurt,/m/020b3f,2015-24,61
frozen-yogurt,/m/020b3f,2015-25,72
frozen-yogurt,/m/020b3f,2015-26,68
frozen-yogurt,/m/020b3f,2015-27,62
frozen-yogurt,/m/020b3f,2015-28,70
frozen-yogurt,/m/020b3f,2015-29,78
frozen-yogurt,/m/020b3f,2015-30,67
frozen-yogurt,/m/020b3f,2015-31,65
frozen-yogurt,/m/020b3f,2015-32,62
frozen-yogurt,/m/020b3f,2015-33,56
frozen-yogurt,/m/020b3f,2015-34,53
frozen-yogurt,/m/020b3f,2015-35,46
frozen-yogurt,/m/020b3f,2015-36,46
frozen-yogurt,/m/020b3f,2015-37,32
frozen-yogurt,/m/020b3f,2015-38,35
frozen-yogurt,/m/020b3f,2015-39,32
frozen-yogurt,/m/020b3f,2015-40,28
frozen-yogurt,/m/020b3f,2015-41,33
frozen-yogurt,/m/020b3f,2015-42,26
frozen-yogurt,/m/020b3f,2015-43,29
frozen-yogurt,/m/020b3f,2015-44,26
frozen-yogurt,/m/020b3f,2015-45,28
frozen-yogurt,/m/020b3f,2015-46,25
frozen-yogurt,/m/020b3f,2015-47,25
frozen-yogurt,/m/020b3f,2015-48,16
frozen-yogurt,/m/020b3f,2015-49,23
frozen-yogurt,/m/020b3f,2015-50,21
frozen-yogurt,/m/020b3f,2015-51,24
frozen-yogurt,/m/020b3f,2015-52,28
frozen-yogurt,/m/020b3f,2016-01,30
frozen-yogurt,/m/020b3f,2016-02,32
frozen-yogurt,/m/020b3f,2016-03,33
frozen-yogurt,/m/020b3f,2016-04,34
frozen-yogurt,/m/020b3f,2016-05,40
frozen-yogurt,/m/020b3f,2016-06,33
frozen-yogurt,/m/020b3f,2016-07,40
frozen-yogurt,/m/020b3f,2016-08,34
frozen-yogurt,/m/020b3f,2016-09,42
frozen-yogurt,/m/020b3f,2016-10,48
frozen-yogurt,/m/020b3f,2016-11,46
frozen-yogurt,/m/020b3f,2016-12,49
frozen-yogurt,/m/020b3f,2016-13,50
frozen-yogurt,/m/020b3f,2016-14,46
frozen-yogurt,/m/020b3f,2016-15,44
frozen-yogurt,/m/020b3f,2016-16,55
frozen-yogurt,/m/020b3f,2016-17,48
frozen-yogurt,/m/020b3f,2016-18,42
frozen-yogurt,/m/020b3f,2016-19,51
frozen-yogurt,/m/020b3f,2016-20,50
frozen-yogurt,/m/020b3f,2016-21,58
frozen-yogurt,/m/020b3f,2016-22,60
frozen-yogurt,/m/020b3f,2016-23,60
frozen-yogurt,/m/020b3f,2016-24,66
frozen-yogurt,/m/020b3f,2016-25,64
frozen-yogurt,/m/020b3f,2016-26,71
frozen-yogurt,/m/020b3f,2016-27,66
frozen-yogurt,/m/020b3f,2016-28,68
frozen-yogurt,/m/020b3f,2016-29,68
frozen-yogurt,/m/020b3f,2016-30,56
frozen-yogurt,/m/020b3f,2016-31,55
frozen-yogurt,/m/020b3f,2016-32,48
frozen-yogurt,/m/020b3f,2016-33,51
frozen-yogurt,/m/020b3f,2016-34,40
frozen-yogurt,/m/020b3f,2016-35,42
frozen-yogurt,/m/020b3f,2016-36,38
frozen-yogurt,/m/020b3f,2016-37,32
frozen-yogurt,/m/020b3f,2016-38,37
frozen-yogurt,/m/020b3f,2016-39,32
frozen-yogurt,/m/020b3f,2016-40,29
frozen-yogurt,/m/020b3f,2016-41,25
frozen-yogurt,/m/020b3f,2016-42,30
frozen-yogurt,/m/020b3f,2016-43,26
frozen-yogurt,/m/020b3f,2016-44,25
frozen-yogurt,/m/020b3f,2016-45,23
frozen-yogurt,/m/020b3f,2016-46,24
frozen-yogurt,/m/020b3f,2016-47,22
frozen-yogurt,/m/020b3f,2016-48,17
frozen-yogurt,/m/020b3f,2016-49,22
frozen-yogurt,/m/020b3f,2016-50,19
frozen-yogurt,/m/020b3f,2016-51,20
frozen-yogurt,/m/020b3f,2016-52,32
ice-cream,/m/0cxn2,2004-01,6
ice-cream,/m/0cxn2,2004-02,6
ice-cream,/m/0cxn2,2004-03,7
ice-cream,/m/0cxn2,2004-04,5
ice-cream,/m/0cxn2,2004-05,6
ice-cream,/m/0cxn2,2004-06,6
ice-cream,/m/0cxn2,2004-07,6
ice-cream,/m/0cxn2,2004-08,7
ice-cream,/m/0cxn2,2004-09,6
ice-cream,/m/0cxn2,2004-10,6
ice-cream,/m/0cxn2,2004-11,7
ice-cream,/m/0cxn2,2004-12,7
ice-cream,/m/0cxn2,2004-13,7
ice-cream,/m/0cxn2,2004-14,8
ice-cream,/m/0cxn2,2004-15,7
ice-cream,/m/0cxn2,2004-16,8
ice-cream,/m/0cxn2,2004-17,10
ice-cream,/m/0cxn2,2004-18,9
ice-cream,/m/0cxn2,2004-19,9
ice-cream,/m/0cxn2,2004-20,11
ice-cream,/m/0cxn2,2004-21,12
ice-cream,/m/0cxn2,2004-22,12
ice-cream,/m/0cxn2,2004-23,11
ice-cream,/m/0cxn2,2004-24,12
ice-cream,/m/0cxn2,2004-25,12
ice-cream,/m/0cxn2,2004-26,15
ice-cream,/m/0cxn2,2004-27,15
ice-cream,/m/0cxn2,2004-28,12
ice-cream,/m/0cxn2,2004-29,12
ice-cream,/m/0cxn2,2004-30,12
ice-cream,/m/0cxn2,2004-31,11
ice-cream,/m/0cxn2,2004-32,10
ice-cream,/m/0cxn2,2004-33,10
ice-cream,/m/0cxn2,2004-34,8
ice-cream,/m/0cxn2,2004-35,7
ice-cream,/m/0cxn2,2004-36,8
ice-cream,/m/0cxn2,2004-37,8
ice-cream,/m/0cxn2,2004-38,8
ice-cream,/m/0cxn2,2004-39,7
ice-cream,/m/0cxn2,2004-40,7
ice-cream,/m/0cxn2,2004-41,6
ice-cream,/m/0cxn2,2004-42,6
ice-cream,/m/0cxn2,2004-43,6
ice-cream,/m/0cxn2,2004-44,5
ice-cream,/m/0cxn2,2004-45,6
ice-cream,/m/0cxn2,2004-46,6
ice-cream,/m/0cxn2,2004-47,7
ice-cream,/m/0cxn2,2004-48,6
ice-cream,/m/0cxn2,2004-49,6
ice-cream,/m/0cxn2,2004-50,5
ice-cream,/m/0cxn2,2004-51,7
ice-cream,/m/0cxn2,2004-52,5
ice-cream,/m/0cxn2,2005-01,6
ice-cream,/m/0cxn2,2005-02,6
ice-cream,/m/0cxn2,2005-03,6
ice-cream,/m/0cxn2,2005-04,6
ice-cream,/m/0cxn2,2005-05,6
ice-cream,/m/0cxn2,2005-06,6
ice-cream,/m/0cxn2,2005-07,6
ice-cream,/m/0cxn2,2005-08,6
ice-cream,/m/0cxn2,2005-09,7
ice-cream,/m/0cxn2,2005-10,7
ice-cream,/m/0cxn2,2005-11,7
ice-cream,/m/0cxn2,2005-12,7
ice-cream,/m/0cxn2,2005-13,6
ice-cream,/m/0cxn2,2005-14,7
ice-cream,/m/0cxn2,2005-15,8
ice-cream,/m/0cxn2,2005-16,10
ice-cream,/m/0cxn2,2005-17,8
ice-cream,/m/0cxn2,2005-18,10
ice-cream,/m/0cxn2,2005-19,9
ice-cream,/m/0cxn2,2005-20,10
ice-cream,/m/0cxn2,2005-21,11
ice-cream,/m/0cxn2,2005-22,12
ice-cream,/m/0cxn2,2005-23,12
ice-cream,/m/0cxn2,2005-24,12
ice-cream,/m/0cxn2,2005-25,14
ice-cream,/m/0cxn2,2005-26,16
ice-cream,/m/0cxn2,2005-27,17
ice-cream,/m/0cxn2,2005-28,13
ice-cream,/m/0cxn2,2005-29,13
ice-cream,/m/0cxn2,2005-30,12
ice-cream,/m/0cxn2,2005-31,11
ice-cream,/m/0cxn2,2005-32,10
ice-cream,/m/0cxn2,2005-33,10
ice-cream,/m/0cxn2,2005-34,9
ice-cream,/m/0cxn2,2005-35,9
ice-cream,/m/0cxn2,2005-36,8
ice-cream,/m/0cxn2,2005-37,7
ice-cream,/m/0cxn2,2005-38,7
ice-cream,/m/0cxn2,2005-39,6
ice-cream,/m/0cxn2,2005-40,6
ice-cream,/m/0cxn2,2005-41,6
ice-cream,/m/0cxn2,2005-42,6
ice-cream,/m/0cxn2,2005-43,6
ice-cream,/m/0cxn2,2005-44,6
ice-cream,/m/0cxn2,2005-45,6
ice-cream,/m/0cxn2,2005-46,6
ice-cream,/m/0cxn2,2005-47,7
ice-cream,/m/0cxn2,2005-48,5
ice-cream,/m/0cxn2,2005-49,6
ice-cream,/m/0cxn2,2005-50,5
ice-cream,/m/0cxn2,2005-51,6
ice-cream,/m/0cxn2,2005-52,6
ice-cream,/m/0cxn2,2006-01,5
ice-cream,/m/0cxn2,2006-02,5
ice-cream,/m/0cxn2,2006-03,6
ice-cream,/m/0cxn2,2006-04,6
ice-cream,/m/0cxn2,2006-05,7
ice-cream,/m/0cxn2,2006-06,6
ice-cream,/m/0cxn2,2006-07,6
ice-cream,/m/0cxn2,2006-08,6
ice-cream,/m/0cxn2,2006-09,6
ice-cream,/m/0cxn2,2006-10,6
ice-cream,/m/0cxn2,2006-11,6
ice-cream,/m/0cxn2,2006-12,6
ice-cream,/m/0cxn2,2006-13,7
ice-cream,/m/0cxn2,2006-14,7
ice-cream,/m/0cxn2,2006-15,8
ice-cream,/m/0cxn2,2006-16,8
ice-cream,/m/0cxn2,2006-17,9
ice-cream,/m/0cxn2,2006-18,8
ice-cream,/m/0cxn2,2006-19,9
ice-cream,/m/0cxn2,2006-20,9
ice-cream,/m/0cxn2,2006-21,10
ice-cream,/m/0cxn2,2006-22,13
ice-cream,/m/0cxn2,2006-23,11
ice-cream,/m/0cxn2,2006-24,11
ice-cream,/m/0cxn2,2006-25,12
ice-cream,/m/0cxn2,2006-26,13
ice-cream,/m/0cxn2,2006-27,17
ice-cream,/m/0cxn2,2006-28,13
ice-cream,/m/0cxn2,2006-29,14
ice-cream,/m/0cxn2,2006-30,13
ice-cream,/m/0cxn2,2006-31,13
ice-cream,/m/0cxn2,2006-32,11
ice-cream,/m/0cxn2,2006-33,10
ice-cream,/m/0cxn2,2006-34,9
ice-cream,/m/0cxn2,2006-35,8
ice-cream,/m/0cxn2,2006-36,8
ice-cream,/m/0cxn2,2006-37,7
ice-cream,/m/0cxn2,2006-38,7
ice-cream,/m/0cxn2,2006-39,7
ice-cream,/m/0cxn2,2006-40,7
ice-cream,/m/0cxn2,2006-41,6
ice-cream,/m/0cxn2,2006-42,6
ice-cream,/m/0cxn2,2006-43,6
ice-cream,/m/0cxn2,2006-44,6
ice-cream,/m/0cxn2,2006-45,6
ice-cream,/m/0cxn2,2006-46,6
ice-cream,/m/0cxn2,2006-47,7
ice-cream,/m/0cxn2,2006-48,6
ice-cream,/m/0cxn2,2006-49,5
ice-cream,/m/0cxn2,2006-50,6
ice-cream,/m/0cxn2,2006-51,6
ice-cream,/m/0cxn2,2006-52,6
ice-cream,/m/0cxn2,2007-01,6
ice-cream,/m/0cxn2,2007-02,6
ice-cream,/m/0cxn2,2007-03,6
ice-cream,/m/0cxn2,2007-04,5
ice-cream,/m/0cxn2,2007-05,6
ice-cream,/m/0cxn2,2007-06,6
ice-cream,/m/0cxn2,2007-07,6
ice-cream,/m/0cxn2,2007-08,6
ice-cream,/m/0cxn2,2007-09,7
ice-cream,/m/0cxn2,2007-10,7
ice-cream,/m/0cxn2,2007-11,7
ice-cream,/m/0cxn2,2007-12,8
ice-cream,/m/0cxn2,2007-13,8
ice-cream,/m/0cxn2,2007-14,7
ice-cream,/m/0cxn2,2007-15,8
ice-cream,/m/0cxn2,2007-16,8
ice-cream,/m/0cxn2,2007-17,9
ice-cream,/m/0cxn2,2007-18,9
ice-cream,/m/0cxn2,2007-19,10
ice-cream,/m/0cxn2,2007-20,11
ice-cream,/m/0cxn2,2007-21,12
ice-cream,/m/0cxn2,2007-22,11
ice-cream,/m/0cxn2,2007-23,11
ice-cream,/m/0cxn2,2007-24,11
ice-cream,/m/0cxn2,2007-25,12
ice-cream,/m/0cxn2,2007-26,17
ice-cream,/m/0cxn2,2007-27,13
ice-cream,/m/0cxn2,2007-28,12
ice-cream,/m/0cxn2,2007-29,10
ice-cream,/m/0cxn2,2007-30,11
ice-cream,/m/0cxn2,2007-31,10
ice-cream,/m/0cxn2,2007-32,10
ice-cream,/m/0cxn2,2007-33,9
ice-cream,/m/0cxn2,2007-34,9
ice-cream,/m/0cxn2,2007-35,8
ice-cream,/m/0cxn2,2007-36,7
ice-cream,/m/0cxn2,2007-37,7
ice-cream,/m/0cxn2,2007-38,7
ice-cream,/m/0cxn2,2007-39,7
ice-cream,/m/0cxn2,2007-40,6
ice-cream,/m/0cxn2,2007-41,6
ice-cream,/m/0cxn2,2007-42,6
ice-cream,/m/0cxn2,2007-43,5
ice-cream,/m/0cxn2,2007-44,6
ice-cream,/m/0cxn2,2007-45,6
ice-cream,/m/0cxn2,2007-46,6
ice-cream,/m/0cxn2,2007-47,5
ice-cream,/m/0cxn2,2007-48,5
ice-cream,/m/0cxn2,2007-49,6
ice-cream,/m/0cxn2,2007-50,6
ice-cream,/m/0cxn2,2007-51,6
ice-cream,/m/0cxn2,2007-52,6
ice-cream,/m/0cxn2,2008-01,6
ice-cream,/m/0cxn2,2008-02,6
ice-cream,/m/0cxn2,2008-03,5
ice-cream,/m/0cxn2,2008-04,6
ice-cream,/m/0cxn2,2008-05,6
ice-cream,/m/0cxn2,2008-06,6
ice-cream,/m/0cxn2,2008-07,6
ice-cream,/m/0cxn2,2008-08,6
ice-cream,/m/0cxn2,2008-09,7
ice-cream,/m/0cxn2,2008-10,7
ice-cream,/m/0cxn2,2008-11,6
ice-cream,/m/0cxn2,2008-12,6
ice-cream,/m/0cxn2,2008-13,7
ice-cream,/m/0cxn2,2008-14,8
ice-cream,/m/0cxn2,2008-15,9
ice-cream,/m/0cxn2,2008-16,8
ice-cream,/m/0cxn2,2008-17,10
ice-cream,/m/0cxn2,2008-18,10
ice-cream,/m/0cxn2,2008-19,9
ice-cream,/m/0cxn2,2008-20,10
ice-cream,/m/0cxn2,2008-21,12
ice-cream,/m/0cxn2,2008-22,10
ice-cream,/m/0cxn2,2008-23,12
ice-cream,/m/0cxn2,2008-24,12
ice-cream,/m/0cxn2,2008-25,12
ice-cream,/m/0cxn2,2008-26,16
ice-cream,/m/0cxn2,2008-27,12
ice-cream,/m/0cxn2,2008-28,12
ice-cream,/m/0cxn2,2008-29,11
ice-cream,/m/0cxn2,2008-30,10
ice-cream,/m/0cxn2,2008-31,10
ice-cream,/m/0cxn2,2008-32,10
ice-cream,/m/0cxn2,2008-33,10
ice-cream,/m/0cxn2,2008-34,9
ice-cream,/m/0cxn2,2008-35,8
ice-cream,/m/0cxn2,2008-36,7
ice-cream,/m/0cxn2,2008-37,7
ice-cream,/m/0cxn2,2008-38,8
ice-cream,/m/0cxn2,2008-39,6
ice-cream,/m/0cxn2,2008-40,6
ice-cream,/m/0cxn2,2008-41,6
ice-cream,/m/0cxn2,2008-42,6
ice-cream,/m/0cxn2,2008-43,5
ice-cream,/m/0cxn2,2008-44,6
ice-cream,/m/0cxn2,2008-45,6
ice-cream,/m/0cxn2,2008-46,6
ice-cream,/m/0cxn2,2008-47,6
ice-cream,/m/0cxn2,2008-48,5
ice-cream,/m/0cxn2,2008-49,5
ice-cream,/m/0cxn2,2008-50,6
ice-cream,/m/0cxn2,2008-51,7
ice-cream,/m/0cxn2,2008-52,6
ice-cream,/m/0cxn2,2009-01,5
ice-cream,/m/0cxn2,2009-02,6
ice-cream,/m/0cxn2,2009-03,6
ice-cream,/m/0cxn2,2009-04,6
ice-cream,/m/0cxn2,2009-05,7
ice-cream,/m/0cxn2,2009-06,7
ice-cream,/m/0cxn2,2009-07,7
ice-cream,/m/0cxn2,2009-08,7
ice-cream,/m/0cxn2,2009-09,7
ice-cream,/m/0cxn2,2009-10,7
ice-cream,/m/0cxn2,2009-11,7
ice-cream,/m/0cxn2,2009-12,8
ice-cream,/m/0cxn2,2009-13,7
ice-cream,/m/0cxn2,2009-14,8
ice-cream,/m/0cxn2,2009-15,7
ice-cream,/m/0cxn2,2009-16,9
ice-cream,/m/0cxn2,2009-17,10
ice-cream,/m/0cxn2,2009-18,9
ice-cream,/m/0cxn2,2009-19,10
ice-cream,/m/0cxn2,2009-20,11
ice-cream,/m/0cxn2,2009-21,12
ice-cream,/m/0cxn2,2009-22,11
ice-cream,/m/0cxn2,2009-23,11
ice-cream,/m/0cxn2,2009-24,12
ice-cream,/m/0cxn2,2009-25,12
ice-cream,/m/0cxn2,2009-26,17
ice-cream,/m/0cxn2,2009-27,12
ice-cream,/m/0cxn2,2009-28,12
ice-cream,/m/0cxn2,2009-29,12
ice-cream,/m/0cxn2,2009-30,12
ice-cream,/m/0cxn2,2009-31,11
ice-cream,/m/0cxn2,2009-32,11
ice-cream,/m/0cxn2,2009-33,10
ice-cream,/m/0cxn2,2009-34,10
ice-cream,/m/0cxn2,2009-35,9
ice-cream,/m/0cxn2,2009-36,9
ice-cream,/m/0cxn2,2009-37,8
ice-cream,/m/0cxn2,2009-38,8
ice-cream,/m/0cxn2,2009-39,7
ice-cream,/m/0cxn2,2009-40,7
ice-cream,/m/0cxn2,2009-41,6
ice-cream,/m/0cxn2,2009-42,6
ice-cream,/m/0cxn2,2009-43,6
ice-cream,/m/0cxn2,2009-44,6
ice-cream,/m/0cxn2,2009-45,6
ice-cream,/m/0cxn2,2009-46,7
ice-cream,/m/0cxn2,2009-47,7
ice-cream,/m/0cxn2,2009-48,6
ice-cream,/m/0cxn2,2009-49,6
ice-cream,/m/0cxn2,2009-50,6
ice-cream,/m/0cxn2,2009-51,7
ice-cream,/m/0cxn2,2009-52,7
ice-cream,/m/0cxn2,2010-01,6
ice-cream,/m/0cxn2,2010-02,6
ice-cream,/m/0cxn2,2010-03,6
ice-cream,/m/0cxn2,2010-04,7
ice-cream,/m/0cxn2,2010-05,7
ice-cream,/m/0cxn2,2010-06,8
ice-cream,/m/0cxn2,2010-07,6
ice-cream,/m/0cxn2,2010-08,7
ice-cream,/m/0cxn2,2010-09,7
ice-cream,/m/0cxn2,2010-10,7
ice-cream,/m/0cxn2,2010-11,8
ice-cream,/m/0cxn2,2010-12,7
ice-cream,/m/0cxn2,2010-13,8
ice-cream,/m/0cxn2,2010-14,8
ice-cream,/m/0cxn2,2010-15,9
ice-cream,/m/0cxn2,2010-16,8
ice-cream,/m/0cxn2,2010-17,9
ice-cream,/m/0cxn2,2010-18,9
ice-cream,/m/0cxn2,2010-19,9
ice-cream,/m/0cxn2,2010-20,10
ice-cream,/m/0cxn2,2010-21,12
ice-cream,/m/0cxn2,2010-22,13
ice-cream,/m/0cxn2,2010-23,11
ice-cream,/m/0cxn2,2010-24,12
ice-cream,/m/0cxn2,2010-25,13
ice-cream,/m/0cxn2,2010-26,15
ice-cream,/m/0cxn2,2010-27,15
ice-cream,/m/0cxn2,2010-28,14
ice-cream,/m/0cxn2,2010-29,14
ice-cream,/m/0cxn2,2010-30,13
ice-cream,/m/0cxn2,2010-31,12
ice-cream,/m/0cxn2,2010-32,12
ice-cream,/m/0cxn2,2010-33,11
ice-cream,/m/0cxn2,2010-34,10
ice-cream,/m/0cxn2,2010-35,10
ice-cream,/m/0cxn2,2010-36,9
ice-cream,/m/0cxn2,2010-37,9
ice-cream,/m/0cxn2,2010-38,8
ice-cream,/m/0cxn2,2010-39,9
ice-cream,/m/0cxn2,2010-40,8
ice-cream,/m/0cxn2,2010-41,8
ice-cream,/m/0cxn2,2010-42,7
ice-cream,/m/0cxn2,2010-43,7
ice-cream,/m/0cxn2,2010-44,6
ice-cream,/m/0cxn2,2010-45,7
ice-cream,/m/0cxn2,2010-46,7
ice-cream,/m/0cxn2,2010-47,7
ice-cream,/m/0cxn2,2010-48,6
ice-cream,/m/0cxn2,2010-49,6
ice-cream,/m/0cxn2,2010-50,6
ice-cream,/m/0cxn2,2010-51,8
ice-cream,/m/0cxn2,2010-52,8
ice-cream,/m/0cxn2,2011-01,7
ice-cream,/m/0cxn2,2011-02,12
ice-cream,/m/0cxn2,2011-03,11
ice-cream,/m/0cxn2,2011-04,8
ice-cream,/m/0cxn2,2011-05,12
ice-cream,/m/0cxn2,2011-06,9
ice-cream,/m/0cxn2,2011-07,8
ice-cream,/m/0cxn2,2011-08,9
ice-cream,/m/0cxn2,2011-09,9
ice-cream,/m/0cxn2,2011-10,9
ice-cream,/m/0cxn2,2011-11,9
ice-cream,/m/0cxn2,2011-12,9
ice-cream,/m/0cxn2,2011-13,9
ice-cream,/m/0cxn2,2011-14,11
ice-cream,/m/0cxn2,2011-15,10
ice-cream,/m/0cxn2,2011-16,11
ice-cream,/m/0cxn2,2011-17,10
ice-cream,/m/0cxn2,2011-18,11
ice-cream,/m/0cxn2,2011-19,12
ice-cream,/m/0cxn2,2011-20,12
ice-cream,/m/0cxn2,2011-21,13
ice-cream,/m/0cxn2,2011-22,16
ice-cream,/m/0cxn2,2011-23,15
ice-cream,/m/0cxn2,2011-24,15
ice-cream,/m/0cxn2,2011-25,16
ice-cream,/m/0cxn2,2011-26,18
ice-cream,/m/0cxn2,2011-27,21
ice-cream,/m/0cxn2,2011-28,16
ice-cream,/m/0cxn2,2011-29,18
ice-cream,/m/0cxn2,2011-30,16
ice-cream,/m/0cxn2,2011-31,15
ice-cream,/m/0cxn2,2011-32,15
ice-cream,/m/0cxn2,2011-33,14
ice-cream,/m/0cxn2,2011-34,12
ice-cream,/m/0cxn2,2011-35,12
ice-cream,/m/0cxn2,2011-36,12
ice-cream,/m/0cxn2,2011-37,11
ice-cream,/m/0cxn2,2011-38,10
ice-cream,/m/0cxn2,2011-39,10
ice-cream,/m/0cxn2,2011-40,9
ice-cream,/m/0cxn2,2011-41,9
ice-cream,/m/0cxn2,2011-42,10
ice-cream,/m/0cxn2,2011-43,9
ice-cream,/m/0cxn2,2011-44,8
ice-cream,/m/0cxn2,2011-45,8
ice-cream,/m/0cxn2,2011-46,9
ice-cream,/m/0cxn2,2011-47,10
ice-cream,/m/0cxn2,2011-48,7
ice-cream,/m/0cxn2,2011-49,7
ice-cream,/m/0cxn2,2011-50,8
ice-cream,/m/0cxn2,2011-51,9
ice-cream,/m/0cxn2,2011-52,9
ice-cream,/m/0cxn2,2012-01,8
ice-cream,/m/0cxn2,2012-02,9
ice-cream,/m/0cxn2,2012-03,9
ice-cream,/m/0cxn2,2012-04,9
ice-cream,/m/0cxn2,2012-05,9
ice-cream,/m/0cxn2,2012-06,9
ice-cream,/m/0cxn2,2012-07,8
ice-cream,/m/0cxn2,2012-08,9
ice-cream,/m/0cxn2,2012-09,9
ice-cream,/m/0cxn2,2012-10,10
ice-cream,/m/0cxn2,2012-11,11
ice-cream,/m/0cxn2,2012-12,11
ice-cream,/m/0cxn2,2012-13,11
ice-cream,/m/0cxn2,2012-14,12
ice-cream,/m/0cxn2,2012-15,11
ice-cream,/m/0cxn2,2012-16,12
ice-cream,/m/0cxn2,2012-17,12
ice-cream,/m/0cxn2,2012-18,13
ice-cream,/m/0cxn2,2012-19,14
ice-cream,/m/0cxn2,2012-20,15
ice-cream,/m/0cxn2,2012-21,16
ice-cream,/m/0cxn2,2012-22,18
ice-cream,/m/0cxn2,2012-23,16
ice-cream,/m/0cxn2,2012-24,17
ice-cream,/m/0cxn2,2012-25,18
ice-cream,/m/0cxn2,2012-26,19
ice-cream,/m/0cxn2,2012-27,23
ice-cream,/m/0cxn2,2012-28,18
ice-cream,/m/0cxn2,2012-29,18
ice-cream,/m/0cxn2,2012-30,17
ice-cream,/m/0cxn2,2012-31,16
ice-cream,/m/0cxn2,2012-32,15
ice-cream,/m/0cxn2,2012-33,14
ice-cream,/m/0cxn2,2012-34,13
ice-cream,/m/0cxn2,2012-35,13
ice-cream,/m/0cxn2,2012-36,12
ice-cream,/m/0cxn2,2012-37,10
ice-cream,/m/0cxn2,2012-38,10
ice-cream,/m/0cxn2,2012-39,10
ice-cream,/m/0cxn2,2012-40,9
ice-cream,/m/0cxn2,2012-41,8
ice-cream,/m/0cxn2,2012-42,8
ice-cream,/m/0cxn2,2012-43,8
ice-cream,/m/0cxn2,2012-44,7
ice-cream,/m/0cxn2,2012-45,7
ice-cream,/m/0cxn2,2012-46,8
ice-cream,/m/0cxn2,2012-47,9
ice-cream,/m/0cxn2,2012-48,7
ice-cream,/m/0cxn2,2012-49,8
ice-cream,/m/0cxn2,2012-50,7
ice-cream,/m/0cxn2,2012-51,8
ice-cream,/m/0cxn2,2012-52,11
ice-cream,/m/0cxn2,2013-01,9
ice-cream,/m/0cxn2,2013-02,9
ice-cream,/m/0cxn2,2013-03,9
ice-cream,/m/0cxn2,2013-04,9
ice-cream,/m/0cxn2,2013-05,9
ice-cream,/m/0cxn2,2013-06,9
ice-cream,/m/0cxn2,2013-07,10
ice-cream,/m/0cxn2,2013-08,10
ice-cream,/m/0cxn2,2013-09,10
ice-cream,/m/0cxn2,2013-10,10
ice-cream,/m/0cxn2,2013-11,10
ice-cream,/m/0cxn2,2013-12,12
ice-cream,/m/0cxn2,2013-13,11
ice-cream,/m/0cxn2,2013-14,12
ice-cream,/m/0cxn2,2013-15,11
ice-cream,/m/0cxn2,2013-16,12
ice-cream,/m/0cxn2,2013-17,13
ice-cream,/m/0cxn2,2013-18,13
ice-cream,/m/0cxn2,2013-19,15
ice-cream,/m/0cxn2,2013-20,15
ice-cream,/m/0cxn2,2013-21,17
ice-cream,/m/0cxn2,2013-22,16
ice-cream,/m/0cxn2,2013-23,17
ice-cream,/m/0cxn2,2013-24,17
ice-cream,/m/0cxn2,2013-25,18
ice-cream,/m/0cxn2,2013-26,24
ice-cream,/m/0cxn2,2013-27,18
ice-cream,/m/0cxn2,2013-28,20
ice-cream,/m/0cxn2,2013-29,19
ice-cream,/m/0cxn2,2013-30,17
ice-cream,/m/0cxn2,2013-31,16
ice-cream,/m/0cxn2,2013-32,15
ice-cream,/m/0cxn2,2013-33,14
ice-cream,/m/0cxn2,2013-34,13
ice-cream,/m/0cxn2,2013-35,13
ice-cream,/m/0cxn2,2013-36,11
ice-cream,/m/0cxn2,2013-37,10
ice-cream,/m/0cxn2,2013-38,10
ice-cream,/m/0cxn2,2013-39,9
ice-cream,/m/0cxn2,2013-40,9
ice-cream,/m/0cxn2,2013-41,9
ice-cream,/m/0cxn2,2013-42,8
ice-cream,/m/0cxn2,2013-43,8
ice-cream,/m/0cxn2,2013-44,8
ice-cream,/m/0cxn2,2013-45,8
ice-cream,/m/0cxn2,2013-46,8
ice-cream,/m/0cxn2,2013-47,9
ice-cream,/m/0cxn2,2013-48,8
ice-cream,/m/0cxn2,2013-49,8
ice-cream,/m/0cxn2,2013-50,8
ice-cream,/m/0cxn2,2013-51,10
ice-cream,/m/0cxn2,2013-52,10
ice-cream,/m/0cxn2,2014-01,11
ice-cream,/m/0cxn2,2014-02,9
ice-cream,/m/0cxn2,2014-03,10
ice-cream,/m/0cxn2,2014-04,10
ice-cream,/m/0cxn2,2014-05,10
ice-cream,/m/0cxn2,2014-06,10
ice-cream,/m/0cxn2,2014-07,10
ice-cream,/m/0cxn2,2014-08,10
ice-cream,/m/0cxn2,2014-09,11
ice-cream,/m/0cxn2,2014-10,12
ice-cream,/m/0cxn2,2014-11,11
ice-cream,/m/0cxn2,2014-12,12
ice-cream,/m/0cxn2,2014-13,12
